"Class","Length","Width","filename","date","lens","meso","block","treatment_n","nutrients.P1","pesticides.P1","nutrients.P2","pesticides.P2","Taxa"
"scapholeberis",500.72,260.3744,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","scapholeberis"
"scapholeberis",959.5616,595.4016,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","scapholeberis"
"scapholeberis",850.3136,406.0384,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","scapholeberis"
"nauplius_abun",209.392,140.2016,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","nauplius"
"nauplius_abun",172.976,111.0688,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","nauplius"
"scapholeberis_abun",646.384,449.7376,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","scapholeberis"
"scapholeberis_abun",930.4288,482.512,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","scapholeberis"
"scapholeberis_abun",963.2032,518.928,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","scapholeberis"
"scapholeberis_abun",926.7872,759.2736,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","scapholeberis"
"scapholeberis_abun",657.3088,526.2112,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","scapholeberis"
"scapholeberis_abun",682.8,344.1312,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","scapholeberis"
"scapholeberis_abun",398.7552,264.016,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","scapholeberis"
"scapholeberis_abun",748.3488,631.8176,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","scapholeberis"
"scapholeberis_abun",628.176,322.2816,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","scapholeberis"
"alona_abun",402.3968,260.3744,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","alona"
"alona_abun",380.5472,264.016,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","alona"
"alona_abun",369.6224,264.016,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","alona"
"alona_abun",314.9984,209.392,"s54_01_06_22_2x_cl_data.csv","01/06/2022","x2",54,4,13,"no","no","yes","yes","alona"
"alona",340.4896,242.1664,"s55_01_06_22_2x_cl_data.csv","01/06/2022","x2",55,4,7,"no","no","yes","no","alona"
"alona",424.2464,325.9232,"s55_01_06_22_2x_cl_data.csv","01/06/2022","x2",55,4,7,"no","no","yes","no","alona"
"cyclopoida",1229.04,300.432,"s55_01_06_22_2x_cl_data.csv","01/06/2022","x2",55,4,7,"no","no","yes","no","cyclopoida"
"scapholeberis",864.88,508.0032,"s55_01_06_22_2x_cl_data.csv","01/06/2022","x2",55,4,7,"no","no","yes","no","scapholeberis"
"scapholeberis",751.9904,387.8304,"s55_01_06_22_2x_cl_data.csv","01/06/2022","x2",55,4,7,"no","no","yes","no","scapholeberis"
"scapholeberis",599.0432,511.6448,"s55_01_06_22_2x_cl_data.csv","01/06/2022","x2",55,4,7,"no","no","yes","no","scapholeberis"
"scapholeberis",817.5392,551.7024,"s55_01_06_22_2x_cl_data.csv","01/06/2022","x2",55,4,7,"no","no","yes","no","scapholeberis"
"scapholeberis",613.6096,300.432,"s55_01_06_22_2x_cl_data.csv","01/06/2022","x2",55,4,7,"no","no","yes","no","scapholeberis"
"scapholeberis",751.9904,482.512,"s55_01_06_22_2x_cl_data.csv","01/06/2022","x2",55,4,7,"no","no","yes","no","scapholeberis"
"nauplius_abun",183.9008,114.7104,"s55_01_06_22_2x_cl_data.csv","01/06/2022","x2",55,4,7,"no","no","yes","no","nauplius"
"scapholeberis_abun",664.592,446.096,"s55_01_06_22_2x_cl_data.csv","01/06/2022","x2",55,4,7,"no","no","yes","no","scapholeberis"
"scapholeberis_abun",737.424,489.7952,"s55_01_06_22_2x_cl_data.csv","01/06/2022","x2",55,4,7,"no","no","yes","no","scapholeberis"
"scapholeberis_abun",467.9456,271.2992,"s55_01_06_22_2x_cl_data.csv","01/06/2022","x2",55,4,7,"no","no","yes","no","scapholeberis"
"scapholeberis_abun",773.84,471.5872,"s55_01_06_22_2x_cl_data.csv","01/06/2022","x2",55,4,7,"no","no","yes","no","scapholeberis"
"chydorus",289.5072,256.7328,"s55_01_06_22_2x_cl_data.csv","01/06/2022","x2",55,4,7,"no","no","yes","no","chydorus"
"pleuroxus",558.9856,264.016,"s55_01_06_22_2x_cl_data.csv","01/06/2022","x2",55,4,7,"no","no","yes","no","pleuroxus"
"scapholeberis",588.1184,453.3792,"s56_01_06_22_2x_cl_data.csv","01/06/2022","x2",56,4,2,"no","yes","no","yes","scapholeberis"
"scapholeberis",821.1808,573.552,"s56_01_06_22_2x_cl_data.csv","01/06/2022","x2",56,4,2,"no","yes","no","yes","scapholeberis"
"scapholeberis",446.096,249.4496,"s56_01_06_22_2x_cl_data.csv","01/06/2022","x2",56,4,2,"no","yes","no","yes","scapholeberis"
"scapholeberis_abun",478.8704,285.8656,"s56_01_06_22_2x_cl_data.csv","01/06/2022","x2",56,4,2,"no","yes","no","yes","scapholeberis"
"scapholeberis_abun",646.384,362.3392,"s56_01_06_22_2x_cl_data.csv","01/06/2022","x2",56,4,2,"no","yes","no","yes","scapholeberis"
"scapholeberis_abun",384.1888,256.7328,"s56_01_06_22_2x_cl_data.csv","01/06/2022","x2",56,4,2,"no","yes","no","yes","scapholeberis"
"scapholeberis",879.4464,617.2512,"s57_01_06_22_2x_cl_data.csv","01/06/2022","x2",57,4,9,"yes","no","no","yes","scapholeberis"
"scapholeberis",588.1184,395.1136,"s57_01_06_22_2x_cl_data.csv","01/06/2022","x2",57,4,9,"yes","no","no","yes","scapholeberis"
"scapholeberis",376.9056,231.2416,"s57_01_06_22_2x_cl_data.csv","01/06/2022","x2",57,4,9,"yes","no","no","yes","scapholeberis"
"scapholeberis",584.4768,322.2816,"s57_01_06_22_2x_cl_data.csv","01/06/2022","x2",57,4,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",1006.9024,617.2512,"s57_01_06_22_2x_cl_data.csv","01/06/2022","x2",57,4,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",2372.5024,628.176,"s57_01_06_22_2x_cl_data.csv","01/06/2022","x2",57,4,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",555.344,285.8656,"s57_01_06_22_2x_cl_data.csv","01/06/2022","x2",57,4,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",628.176,409.68,"s57_01_06_22_2x_cl_data.csv","01/06/2022","x2",57,4,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",744.7072,457.0208,"s57_01_06_22_2x_cl_data.csv","01/06/2022","x2",57,4,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",701.008,322.2816,"s57_01_06_22_2x_cl_data.csv","01/06/2022","x2",57,4,9,"yes","no","no","yes","scapholeberis"
"scapholeberis_abun",875.8048,318.64,"s57_01_06_22_2x_cl_data.csv","01/06/2022","x2",57,4,9,"yes","no","no","yes","scapholeberis"
"alona_abun",365.9808,267.6576,"s57_01_06_22_2x_cl_data.csv","01/06/2022","x2",57,4,9,"yes","no","no","yes","alona"
"scapholeberis",639.1008,362.3392,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis",628.176,289.5072,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis",511.6448,289.5072,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis",639.1008,402.3968,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis",861.2384,508.0032,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis",602.6848,355.056,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis",762.9152,424.2464,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis",355.056,205.7504,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis",904.9376,569.9104,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis",584.4768,333.2064,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",864.88,544.4192,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",711.9328,442.4544,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",690.0832,347.7728,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",781.1232,489.7952,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",861.2384,580.8352,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",606.3264,548.0608,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",726.4992,413.3216,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",497.0784,318.64,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",613.6096,376.9056,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",365.9808,318.64,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",595.4016,457.0208,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",719.216,362.3392,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",788.4064,497.0784,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",591.76,325.9232,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",660.9504,511.6448,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"scapholeberis_abun",1014.1856,540.7776,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","scapholeberis"
"cyclopoida_abun",540.7776,311.3568,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","cyclopoida"
"chydorus",340.4896,264.016,"s58_01_06_22_2x_cl_data.csv","01/06/2022","x2",58,4,1,"no","no","no","no","chydorus"
"scapholeberis",788.4064,566.2688,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",682.8,478.8704,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",675.5168,413.3216,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",810.256,471.5872,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",864.88,544.4192,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",577.1936,300.432,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",730.1408,497.0784,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",824.8224,537.136,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",657.3088,325.9232,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",537.136,384.1888,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",722.8576,373.264,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",682.8,438.8128,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",726.4992,460.6624,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",817.5392,562.6272,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis_abun",868.5216,548.0608,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis_abun",3206.4288,915.8624,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis_abun",529.8528,369.6224,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis_abun",711.9328,471.5872,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis_abun",904.9376,646.384,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis_abun",460.6624,183.9008,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis_abun",646.384,202.1088,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis_abun",446.096,351.4144,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis_abun",617.2512,471.5872,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis_abun",810.256,515.2864,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","scapholeberis"
"alona_abun",402.3968,253.0912,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","alona"
"chydorus",358.6976,314.9984,"s59_01_06_22_2x_cl_data.csv","01/06/2022","x2",59,4,15,"yes","yes","no","yes","chydorus"
"scapholeberis",715.5744,355.056,"s6_01_06_22_2x_cl_data.csv","01/06/2022","x2",6,1,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",977.7696,737.424,"s6_01_06_22_2x_cl_data.csv","01/06/2022","x2",6,1,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",930.4288,580.8352,"s6_01_06_22_2x_cl_data.csv","01/06/2022","x2",6,1,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",952.2784,620.8928,"s6_01_06_22_2x_cl_data.csv","01/06/2022","x2",6,1,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",708.2912,373.264,"s6_01_06_22_2x_cl_data.csv","01/06/2022","x2",6,1,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis_abun",792.048,620.8928,"s6_01_06_22_2x_cl_data.csv","01/06/2022","x2",6,1,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis_abun",915.8624,697.3664,"s6_01_06_22_2x_cl_data.csv","01/06/2022","x2",6,1,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis_abun",1229.04,686.4416,"s6_01_06_22_2x_cl_data.csv","01/06/2022","x2",6,1,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis_abun",766.5568,620.8928,"s6_01_06_22_2x_cl_data.csv","01/06/2022","x2",6,1,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis_abun",639.1008,442.4544,"s6_01_06_22_2x_cl_data.csv","01/06/2022","x2",6,1,15,"yes","yes","no","yes","scapholeberis"
"scapholeberis",693.7248,467.9456,"s60_01_06_22_2x_cl_data.csv","01/06/2022","x2",60,4,12,"no","yes","yes","yes","scapholeberis"
"scapholeberis",966.8448,704.6496,"s60_01_06_22_2x_cl_data.csv","01/06/2022","x2",60,4,12,"no","yes","yes","yes","scapholeberis"
"scapholeberis",690.0832,362.3392,"s60_01_06_22_2x_cl_data.csv","01/06/2022","x2",60,4,12,"no","yes","yes","yes","scapholeberis"
"scapholeberis_abun",580.8352,482.512,"s60_01_06_22_2x_cl_data.csv","01/06/2022","x2",60,4,12,"no","yes","yes","yes","scapholeberis"
"scapholeberis_abun",1247.248,635.4592,"s60_01_06_22_2x_cl_data.csv","01/06/2022","x2",60,4,12,"no","yes","yes","yes","scapholeberis"
"scapholeberis_abun",4371.7408,1851.7536,"s60_01_06_22_2x_cl_data.csv","01/06/2022","x2",60,4,12,"no","yes","yes","yes","scapholeberis"
"scapholeberis_abun",1196.2656,999.6192,"s60_01_06_22_2x_cl_data.csv","01/06/2022","x2",60,4,12,"no","yes","yes","yes","scapholeberis"
"alona_abun",416.9632,333.2064,"s60_01_06_22_2x_cl_data.csv","01/06/2022","x2",60,4,12,"no","yes","yes","yes","alona"
"alona_abun",475.2288,271.2992,"s60_01_06_22_2x_cl_data.csv","01/06/2022","x2",60,4,12,"no","yes","yes","yes","alona"
"alona_abun",467.9456,362.3392,"s60_01_06_22_2x_cl_data.csv","01/06/2022","x2",60,4,12,"no","yes","yes","yes","alona"
"alona_abun",355.056,245.808,"s60_01_06_22_2x_cl_data.csv","01/06/2022","x2",60,4,12,"no","yes","yes","yes","alona"
"alona_abun",566.2688,373.264,"s60_01_06_22_2x_cl_data.csv","01/06/2022","x2",60,4,12,"no","yes","yes","yes","alona"
"alona_abun",504.3616,355.056,"s60_01_06_22_2x_cl_data.csv","01/06/2022","x2",60,4,12,"no","yes","yes","yes","alona"
"alona_abun",518.928,311.3568,"s60_01_06_22_2x_cl_data.csv","01/06/2022","x2",60,4,12,"no","yes","yes","yes","alona"
"chydorus_abun",606.3264,387.8304,"s60_01_06_22_2x_cl_data.csv","01/06/2022","x2",60,4,12,"no","yes","yes","yes","chydorus"
"chydorus_abun",628.176,380.5472,"s60_01_06_22_2x_cl_data.csv","01/06/2022","x2",60,4,12,"no","yes","yes","yes","chydorus"
"alona",471.5872,325.9232,"s61_01_06_22_2x_cl_data.csv","01/06/2022","x2",61,4,8,"no","yes","yes","no","alona"
"scapholeberis",948.6368,537.136,"s61_01_06_22_2x_cl_data.csv","01/06/2022","x2",61,4,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",285.8656,231.2416,"s61_01_06_22_2x_cl_data.csv","01/06/2022","x2",61,4,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",646.384,508.0032,"s61_01_06_22_2x_cl_data.csv","01/06/2022","x2",61,4,8,"no","yes","yes","no","scapholeberis"
"scapholeberis_abun",853.9552,584.4768,"s61_01_06_22_2x_cl_data.csv","01/06/2022","x2",61,4,8,"no","yes","yes","no","scapholeberis"
"daphnia_abun",995.9776,242.1664,"s61_01_06_22_2x_cl_data.csv","01/06/2022","x2",61,4,8,"no","yes","yes","no","daphnia"
"alona_abun",577.1936,253.0912,"s61_01_06_22_2x_cl_data.csv","01/06/2022","x2",61,4,8,"no","yes","yes","no","alona"
"alona_abun",387.8304,278.5824,"s61_01_06_22_2x_cl_data.csv","01/06/2022","x2",61,4,8,"no","yes","yes","no","alona"
"alona_abun",380.5472,274.9408,"s61_01_06_22_2x_cl_data.csv","01/06/2022","x2",61,4,8,"no","yes","yes","no","alona"
"alona_abun",387.8304,253.0912,"s61_01_06_22_2x_cl_data.csv","01/06/2022","x2",61,4,8,"no","yes","yes","no","alona"
"scapholeberis",861.2384,435.1712,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"scapholeberis",795.6896,522.5696,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"scapholeberis",744.7072,336.848,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"scapholeberis",555.344,289.5072,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"scapholeberis",639.1008,464.304,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"scapholeberis",628.176,285.8656,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"scapholeberis",620.8928,333.2064,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"scapholeberis",744.7072,384.1888,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"scapholeberis",733.7824,355.056,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"nauplius_abun",202.1088,169.3344,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","nauplius"
"scapholeberis_abun",668.2336,365.9808,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"scapholeberis_abun",832.1056,526.2112,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"scapholeberis_abun",526.2112,213.0336,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"scapholeberis_abun",835.7472,511.6448,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"scapholeberis_abun",595.4016,169.3344,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"scapholeberis_abun",489.7952,344.1312,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"scapholeberis_abun",682.8,387.8304,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"scapholeberis_abun",693.7248,435.1712,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"scapholeberis_abun",613.6096,362.3392,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"scapholeberis_abun",762.9152,387.8304,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","scapholeberis"
"alona_abun",376.9056,296.7904,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","alona"
"alona_abun",365.9808,249.4496,"s62_01_06_22_2x_cl_data.csv","01/06/2022","x2",62,4,4,"no","yes","no","no","alona"
"nauplius",293.1488,227.6,"s63_01_06_22_2x_cl_data.csv","01/06/2022","x2",63,4,16,"yes","yes","no","no","nauplius"
"scapholeberis",1167.1328,828.464,"s63_01_06_22_2x_cl_data.csv","01/06/2022","x2",63,4,16,"yes","yes","no","no","scapholeberis"
"scapholeberis",792.048,464.304,"s63_01_06_22_2x_cl_data.csv","01/06/2022","x2",63,4,16,"yes","yes","no","no","scapholeberis"
"scapholeberis",828.464,526.2112,"s63_01_06_22_2x_cl_data.csv","01/06/2022","x2",63,4,16,"yes","yes","no","no","scapholeberis"
"scapholeberis",894.0128,599.0432,"s63_01_06_22_2x_cl_data.csv","01/06/2022","x2",63,4,16,"yes","yes","no","no","scapholeberis"
"scapholeberis",478.8704,307.7152,"s63_01_06_22_2x_cl_data.csv","01/06/2022","x2",63,4,16,"yes","yes","no","no","scapholeberis"
